fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
louise_kitchen__22746__Turbine Position Report 051801.xlsx,Cost Cancel Details:D108,1256,215,3,215,3
StarterBook_Mir.xlsx,Bonus:D11,364,4,0,1,0
Marseille - Sorties - 1768.xlsx,Feuil1:L27,160,3,0,3,0
SAM-0.01 OR10x100-0.75_1 dataset analysis.xlsx,State026:G38,869,6,1,1,1
PIB 2000-2019 (INE).xlsx,Tabla_2:F52,208,3,0,2,0
Kickstarter_Challenge.Q1.Completed.png - Copy.xlsx,Sheet1:J2150,93,3,0,2,0
test_aggregating_functions.xlsx,1 | sqrt:A11,622,1,0,1,0
sd.xlsx,Results_Production:AY27,433,6,0,4,0
1 proportion hypothesis test with pivot table.xlsx,Sheet1:G417,79,1,0,1,0
CovidVaccinationProjection3-3-2021.xlsx,Projections:C7,2393,73,0,57,0
Schedulamatic.xlsx,Classes:E31,85,9,0,4,0
label_underwriter_data.xlsx,工作表1:AH2799,1886,1,0,1,0
工作簿1-20181122162938382.xlsx,不良明细:CEA5,262,1,0,1,0
Employees_1.xlsx,Summary Tables:D44,1553,4,1,4,1
5-18.xlsx,配件价格2:A10,845,2,0,2,0
SAM-0.01 OR30x100-0.25_4 dataset analysis.xlsx,State026:L67,821,6,0,1,0
الماتلين.xlsx,المشاريع:A3,451,1,0,1,0
Siskey_ABFT Mixing Data_original.xlsx,Sheet1:T1895,128,3,0,2,0
利润表16-4.开发公司-2019年预算及发展纲要(新河)(1)(1)(1).xlsx,19.现金流量表-财务 (IRR) (04年起):D18,16659,42,0,40,0
absoluteBestResponse.xlsx,data:A10568,7272,3,1,1,1
925_listener_data.xlsx,925_listener_data:B411,24,1,0,1,0
NPL SJT CASH  7-21.xlsx,ท่าพระ 62:W49,13778,52,1,52,1
Kickstarter_Challenge copy.xlsx,Outcomes Based on Goals:D5,179,4,1,1,1
VIL-2018-06.xlsx,JUN 7:S22,129,8,0,8,0
2019-02-27_quarter_all_business_income.xlsx,2019-02-27_quarter_all_business:H1646,378,2,0,2,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127164544288.xlsx,不良明细:CMS66,260,1,0,1,0
Real-Statistics-Examples-Correlation-Reliability.xlsx,Corr 3a:D5,1662,1,0,1,0
zadanie5.xlsx,dane:E2,421,18264,116,18264,136
ВАТ06ОВ_02_20151120 full.xlsx,Фильтр. Сигналы2:H2,130,2,0,1,0
BehaviorAG_Mar23.xlsx,Therapeutic duration:D11,1000,1,0,1,0
COVID-AIRPORT.xlsx,DATA:M1,2436,2,0,2,0
StarterBook Angele Yazbec.xlsx,Bonus Chart Outcomes_Goals:D5,223,4,0,1,0
LR2.xlsx,Задание 1:B3,690,5,2,5,2
Supplementary Table 5 TiO2 unique peptides.xlsx,Proteomic Data:W8646,921,1,0,1,0
Totalen per rekeningcode Jaarrekening 2015 provincie Groningen.xlsx,Kredieten productgroepen functi:F1,287,4,0,4,0
熱負荷と自然室温の計算シート.xlsx,1地域:P36,414,9,0,4,0
MATRIZ DE RIESGO CISEPRO 2013 MODIFICADA.xlsx,Hoja1:JH58,604,2,0,1,0
95_5_unguided.xlsx,95_5_Error:D39,448,2,0,2,0
MA_data_NEWDEF.xlsx,cleaned merger table:J640,143,1,0,1,0
OpenStudio_Standards.xlsx,SheetMap:B2,646,811,5,811,6
JRC-IDEES-2015_Residential_LU.xlsx,RES_hh_SLD:P178,2132,7,0,6,0
Kickstarter _Challenge.xlsx,Outcomes Based on Goals:D11,235,4,0,1,0
jalan 3 km per jam 50 meter.xlsx,take 3:D232,73,1,0,1,0
Report_2017 08.28.xlsx,Rpt:AH439,6835,65,1,65,1
loc.kor.produce.xlsx,产出数值:D4,185,308,2,308,2
Practical example. Confidence intervals_lesson.xlsx,Germany:AM28,546,4,0,3,0
1-1-3-Kickstarter Analysis Project Submitted.xlsx,Outcomes based on Goal:B3,514,9,0,9,0
Superstore1.xlsx,Dashboard:Q43,146,2,0,2,0
BC BÁN HÀNG CH BIÊN HÒA T9.2016.xlsx,19.09:G49,1133,4,0,4,0
Model Input Document Satisloh V1.1 LDS_Software - CPQ.xlsx,Configuration:E5,89,1,0,1,0
Potoff_data_branched_alkanes_nerd.xlsx,template:A43,179,6,0,6,0
Pres_Elec_Data_2012_PrimR.xlsx,Town:BX1088,6279,46,1,46,1
eurovision_song_contest_1975_2016.xlsx,Data:C2451,508,2,0,1,0
Spell_Config.xlsx,Skill_Level_Config:F5,613,248,1,246,1
HOS Figures - 2021-05-09.xlsx,Hosp ads from comm:E15,338,1,0,1,0
GL_Driver_Safety_Report_ferguson_20211019_081739.xlsx,Pivot Tables:C7,127,1,0,1,0
ERCOT_2010_Hourly_Wind&Load_GAMS_formatter.xlsx,Discrete LDC:B28,2582,3,0,3,0
xDAVID.PARRAxIVANPINZON_salarios.xlsx,NOV TURNOS:F42,140,7,0,7,0
StromKurve_erstellen.xlsx,AlMg5 #1:A2,248,6,0,4,0
AccountHoldingsLogData.xlsx,Sheet1:AL1,5747,1,0,1,0
Diao2004_v1.xlsx,Conduction:T172,571,3,0,3,0
passive_skill_info.xlsx,Sheet4:A2,163,7,0,6,0
151121 hyst_char.xlsx,11_27_flow1:E268,235,3,0,1,0
kickstarter file.xlsx,goal:B11,496,4,0,1,0
ВА15ОН_01_20151227 full.xlsx,Фильтр. Сигналы2:H2,407,2,0,1,0
5C4-017-A HCRO Noise Charts 4-12dB 1-18GHz (0.25).xlsx,X1:C414,464,6,0,4,0
Day_11_Sampling-distribution-example_Sample-size-effect_Confidence-Intervals.xlsx,Confidence Intervals:A2,466,1,0,1,0
TEA Percent Housing by Tract.xlsx,Sheet1:D24651,550,1,0,1,0
PendaHealthdata__Analysis.xlsx,Answer sheet:G4,1692,4,1,4,1
001-functions_financial_amortization_schedules.xlsx,iferror:D5,262,9,0,9,0
3.17.Practical-example.Confidence-intervals-lesson.xlsx,Germany:AM28,592,4,0,3,0
LeetCode.xlsx,C#:B1068,129,1,0,1,0
60-6.xlsx,Load-Displacement:D41,653,11,0,4,0
ANZ_synthesised_transaction_dataset_changed.xlsx,DSynth_Output_100c_3m_v3:F10568,172,2,0,1,0
radni.xlsx,javne_financije:BN4,591,42,0,35,0
2003 rel517.xlsx,rel517:J4133,1114,1,0,1,0
andy_zipper__152__ICE - Mar27 Power & Gas VOL.xlsx,DD-EPM:U474,100,4,0,2,0
Results Database 5.xlsx,04-05 (2):G40,45670,285,2,284,2
destination_review.xlsx,Original:B11560,171,2,0,1,0
benjamin_rogers__1101__2000 Weekly Report - 092600.xlsx,Wilton:R52,319,30,0,30,0
bay6g7.xlsx,Sheet1:H29196,4626,2,0,2,0
Dane w czasie.xlsx,dane:E2,139,3,0,3,0
45-Spray-Test-100psi.xlsx,Analysis:R5,125,4,0,4,0
Socai.xlsx,Sheet1:C4,257,5,0,4,0
big.xlsx,Sheet1:C1,2300,1,0,1,0
CASE2_Kim_Tiono.xlsx,Using Excel_#1-3:B3,120,26,0,26,0
BASE_BERLINI_COMPLETA.xlsx,VENTAS_SEMANALES:A79,1373,4,0,1,0
AMHMCMC_DRBL.xlsx,AMHMCMC_DRBL_zHALFtoFIVE:N42,2050,3,0,3,0
策略分析_20160526.xlsx,總體策略合併統計:B2,634,324,4,308,4
PFIII_elasticities_ex2.xlsx,Sheet1:AJ1,3045,29,1,29,1
philkotse_car_details_cleaned.xlsx,latest_cleaned:H1027,207,1,0,1,0
HashKey.xlsx,Shenmue (PAL):E585,140,1,0,1,0
Toro.xlsx,Sheet1:D1,1700,2,0,1,0
D&D 5e Random Character Generator 9.9.1 RELEASE VERSION.xlsx,MATH:N151,832,48,0,48,0
تلابت.xlsx,المشاريع :A3,580,1,0,1,0
exp2.xlsx,Raw Data_Experiment 2:I12676,101,1,0,1,0
KPMG1.xlsx,Pivot 1:D410,9491,3,0,2,0
relacao_geral_-_vodanet_-_12-12-2014.xlsx,Anatel:N1213,346,1,0,1,0
Pokemon Info.xlsx,Form Rows:F1,53,1,0,1,0
data-1-1-3-StarterBook_AG.xlsx,Kickstarter:D400,155,1,0,1,1
excel-challenge-iAppa.xlsx,Bonus:D4,358,4,0,1,0
relacao_geral_-_vodanet_-_17-03-2014.xlsx,Anatel:N1213,234,1,0,1,0
60_40_unguided.xlsx,Data:U46,3903,2,0,2,0
category-yahoo-auction.xlsx,21600:A248,173,3,0,2,0
2019-01-01行政区划四级.xlsx,街道|镇:H2,3876,3,0,3,0
nehody-brno.xlsx,06:T4828,1786,4,0,2,0
zaloi_0_nogrants.xlsx,Poor:B80,3039,284,4,284,4
SAM-0.1 OR5x100-0.75_5 dataset analysis.xlsx,State026:B47,855,6,1,1,1
STEP_1_in.xlsx,ALL_DATA:D21,246,5,0,5,0
Dashboard_M5_Price_Monthly_2018-10-26-20-02-11.xlsx,DBEDT Yearly:C4,357,1,0,1,0
record 12-30-2018(results for 4477 can't be trust).xlsx,Sheet1:A4206,1158,6,0,6,0
Logged Geyser Data_Final.xlsx,Sheet3:C6,3684,4,0,4,0
all reit industris per info.xlsx,ReferenceData:C2139,12266,2192,25,2192,27
R1CD.xlsx,Sheet1:I52,3290,1,0,1,0
Caida23MAggVerification.xlsx,Caida23MAggVerification:A539,176,6,0,1,0
Sustentabilidad.xlsx,CEV2:I5299,340,1,0,1,0
Start Year Calibration_2020.xlsx,EPS:C272,441,1,0,1,0
CHILD STATUS - numbers affected JME chika.xlsx,May 2018:Y111,248,8,0,2,0
zaloi_1_nogrants.xlsx,Poor:B80,2772,284,4,284,4
VIL-2016-10.xlsx,OCT 27:Q14,134,8,0,8,1
Wqqqqqqqqqqqqqqqqqqqqq-20181127164118204.xlsx,不良明细:CMS66,336,1,0,1,0
REMISIONES- ENERO    2013.xlsx,OBRADOR CRED.:G1,2643,251,2,251,2
Практика 10.xlsx,Коэффициенты:B574,7644,6,0,1,0
Procedure_1-5009.xlsx,Procedure_1-5009:S4143,69,1,0,1,0
operabase_from_2016.xlsx,operabase_from_2016:C6397,3657,1,0,1,0
DBViajesCompleta.xlsx,Asistente2:D3,1066,2,0,2,0
MLIAM10det_model.xlsx,economy:AI5,2039,44,1,13,1
albert.xlsx,sheet1:K2611,149,4,0,2,0
db_atm.xlsx,Sheet1:I36757,258,1,0,1,0
X-新语言包配置表.xlsx,Sheet2:B3,476,729,4,729,4
DrugVisData_Negated_Output_Parsed.xlsx,DrugVisData_Negated_Output_Pars:L13177,816,1,0,1,0
kickstart_challenge.xlsx,Kickstarter:I654,132,1,1,1,1
3-Lookup Functions.xlsx,INDEX-MATCH (2):G5,85,4,0,4,0
LevelC.xlsx,Sheet1:H40,158,3,0,3,0
ALL_USA_PL.xlsx,USA_regiony:A6,140,1,0,1,0
Dashboard_M5_Price_Monthly_2018-10-22-22-08-50.xlsx,DBEDT Yearly:C4,489,1,0,1,0
Revenue.xlsx,Chart:C32,1753,2,0,1,0
松_分级加载.xlsx,50:A2,197,6,0,6,0
Raster_Coordenadas.xlsx,Imagen Como Grilla:C85,3227,245,1,245,1
KB08_FC_1-1_nachher.xlsx,Kf_Kozeny-Carman:D26,18499,11,0,11,0
Ventas marzo 2021.xlsx,Ventas marzo 2021:P49,220,4,0,1,0
Historic_Nashville_City_Cemetery_Interments__1846-1979.xlsx,Historic_Nashville_City_Cemeter:B364,848,3,0,3,0
HousePrices_test_result.xlsx,HousePrices_test_result:C1315,122,4,0,2,0
DRMS-14-MFOI-00004_2.xlsx,ARCHIVED RECORDS:D9741,902,1,0,1,1
relacao_geral_-_vodanet_-_22-05-2013.xlsx,Faturamento:H391,261,1,0,1,0
CorrectingThePastData.xlsx,Experiment 1:EV35,626,4,0,1,0
SeverityIndex.xlsx,Myanmar:DU12,3965,2,0,2,0
lecture-3_tf-idf.xlsx,文書TF 計算用:G34,1609,2,0,2,0
Slot183.xlsx,BuyFeature:G4,419,9,0,9,0
工作簿1 - 副本-20181123103854775.xlsx,不良明细:CEA5,318,1,0,1,0
Dataset 1 - REWS and Turbulence Renormalisation - 01.xlsx,Levels:C3,3465,31,0,30,0
inventory_dates.xlsx,inventory:B68112,118,2,0,1,0
export.xlsx,export:C941,376,2,0,1,0
REMISIONES-- NOxxxxxxxxxxxxx    --- 2 0 1 5.xlsx,REM OBRADOR :B68,3742,1,0,1,0
IVANPINZON_Head Count Diciembre_2021.xlsx,NOV TURNOS:F28,105,7,0,7,0
rainfall_data.xlsx,Sheet1:K584,1058,79,0,79,0
2018_02_03.xlsx,产品:AV94,835,88,1,84,1
Курсач.Кластер 7 -  All.xlsx,Мужчины:M15,476,7,0,7,0
Kickstarter_Challenge - Final.xlsx,Outcomes Based on Goals:D3,239,4,0,1,0
syllable_analysis.xlsx,syllable:AU43,4518,62,1,7,1
minimum_bounding_box.xlsx,Sheet1:E23811,2790,5,0,4,0
Client_List_2012-13-clean.xlsx,Client_List:M564,136,1,0,1,0
Data_Experiment.xlsx,Hoja1:E5411,533,2,0,1,0
VIL-2014-11.xlsx,NOV 29:Q10,134,9,1,9,1
StarterBook - Rafael Santos.xlsx,Bonus:B15,483,7,0,2,0
DDRStockReport_AITG_1171 (19).xlsx,Stock:V323,75,1,0,1,0
relacao_geral_-_vodanet_-_06-06-2013.xlsx,Faturamento:H391,217,1,0,1,0
Commission PSP RTSP 30-11-2018.xlsx,B2S:U58,280,4,0,4,0
VIL-2015-05.xlsx,MAY 6:Q10,172,9,0,9,0
Ting Excel StarterBook .xlsx,Sheet1:I3390,231,1,0,1,0
17-9d2f3331ce4165668838bbc4f7f3af76-1327952387.xlsx,formulario P-2011:U54,166,3,0,2,0
STORELAND_TBL.xlsx,Feuil4:C38,139,4,0,2,0
bitcoin-difficulty.xlsx,Data:D349,316,3,0,2,0
Japanese lyrics dictionary.xlsx,All lyrics:E3228,221,1,0,1,0
Copy of TriHistory.xlsx,Monthly Run Totals:H6,2055,1,0,1,0
StarterBook - Mary Gong.xlsx,Bonus:D6,134,4,0,1,0
SAM-0.01 OR30x100-0.25_10 dataset analysis.xlsx,State026:L67,825,6,1,1,1
tolerance_012814_HDMA_6-aminohexanoic.xlsx,subtracted:BF45,319,2,0,2,0
Cleaned_data_LZH_Master_v3.xlsx,Inhah. - Change YoY:B1,99,1,0,1,0
projectdata-nyse (1).xlsx,projectdata-nyse (1):H1599,229,3,0,2,0
DATA_WR_Weather_hourly_result.xlsx,WR I + III result:C18947,913,2,0,1,0
Category_wise_report_2017_synth.xlsx,Guwahati:BA13,496,2,1,1,1
RIG dauers CO2.xlsx,6351:F29,394,13,1,12,1
calibration_methods.xlsx,vessel calibrations:F5,237,8,0,8,0
Korngrößenverteilung_Mesh_final_new.xlsx,pos2b:K18,480,20,1,19,1
TOBG-Combined.RPKM.xlsx,Sheet1:D920,102,5,0,1,0
ufo_lowpitch.xlsx,Sheet1:A38,745,4,0,3,0
Real-Statistics-Examples-Regression-2.xlsx,IPFP 3.2:E6,931,1988,36,1988,37
SAM-0.1 OR30x100-0.75_9 dataset analysis.xlsx,State026:L67,818,6,0,1,1
fwdhistperu.xlsx,Hoja2:E572,159,1,0,1,0
COMPRAS DE 11 SUR JULIO 2012.xlsx,MAYO 2012:BB10,498,4,0,4,0
monitoring_rebio_2020_05_11.xlsx,ISC:P1222,671,1,0,1,0
data processingfn.xlsx,VA:C4,1187,61,0,61,0
KickStarterBook.xlsx,Bonus:D4,230,4,0,1,0
VIL-2018-09.xlsx,22:AE34,205,9,0,9,0
I&A FY18 Raw Data Template.xlsx,REQUIRED Raw Data - Times:A7,229,1,0,1,0
covid-19-raw-data-2-12-2021.xlsx,TestingByDate (Test Date):H2,215,1,0,1,0
jonathan_mckay__16845__NYMarket0108.xlsx,TETCO_TRANSCO:L31,918,111,1,110,1
StarterBook-HW1.xlsx,Goal Outcomes:D6,232,4,0,1,0
StarterBook-Solution.xlsx,Bonus:D7,234,4,0,1,0
数据库.xlsx,管材:B67,712,2,0,1,0
4583.xlsx,シート1:K3,2067,29,2,27,2
aqi 2.xlsx,filled data:N7542,4997,142,2,142,2
Practiceproject_2.xlsx,Dashboard_Prep:A34,341,3,0,1,0
销售提成工资核算系统（按金额提成）.xlsx,个人销售明细查询表:D2,120,1,0,1,0
Excel - StarterBook_Booth.xlsx,Dataset:I2389,389,1,0,1,0
real work solution.xlsx,Tasks 1-2:M20,552,6,0,5,0
NHL 2011-12.xlsx,SkaterStats:AA877,416,5,0,1,0
4.11.+Practical+example.+Confidence+intervals_lesson.xlsx,Germany:AM28,543,4,0,3,0
blocc2.91 18th Feb 01_29.xlsx,Growth:B3,156,4,0,4,0
cp_v_ac.xlsx,raise_vs_check:A2,571,1,0,1,0
Model Input Document Satisloh V1.2 4TX- CPQ.xlsx,Configuration:E5,72,1,0,1,0
summary (Autosaved).xlsx,FB:AA2,914,5,0,3,0
Situk 1988-2021 95%_MissFill_13_Jan_2022.xlsx,NewDistributions:AE39,99,3,0,2,0
152 - 155 - 15.xlsx,THE KHO:H14,249,4,0,3,0
2012.b.xlsx,2012.b:D41212,3285,3,0,2,0
AdmiralHome_Codes.xlsx,occupation codes:C594,100,1,0,1,1
3C LT AutomationModel.xlsx,Work:G442,247,1,0,1,0
2010 Chat 18xx Tourney Scoring Workbook.xlsx,Registration:A11,184,1,0,1,0
g9jdxseks2.06.2018.xlsx,例:H73,537,2,0,2,0
SAM-0.02 OR5x100-0.25_1 dataset analysis.xlsx,State026:B47,814,6,1,1,1
W6_V4 ReportFilters.xlsx,Orders:S525,125,4,0,3,0
BAU Amt Spent on Bldg Components.xlsx,Residential:D7,118,2,0,1,0
wide.xlsx,Sheet1:A1,85,1,1,1,1
English_Hindi.xlsx,new:B1265,289,2,1,2,1
考勤登记表2015年7月.xlsx,每天:E1,3691,10,0,6,0
(Master) COVID_LHA_CHSA_Data.xlsx,CHSA:D6,785,2,0,2,0
SAM-0.02 OR10x100-0.75_1 dataset analysis.xlsx,State026:G38,856,6,1,1,1
Fact2Sheet_Corona_20200630.xlsx,ComparisonInf:F2,1676,1,0,1,0
knock_vertical.xlsx,data:J24,429,1,0,1,0
BC  KQKD T12.2017 BIÊN HÒA.xlsx,nguyen vat lieu kho:E41,204,20,0,20,0
Day3.xlsx,P1:E2,501,6,0,3,0
16_07_fixed_many_combined.xlsx,computer_lab2pc15:E40,1310,1,0,1,0
zn一分钟数据.xlsx,Sheet1:E2797,1958,8,0,3,0
CensusIncomeWithSample.xlsx,Analysis:A45,349,6,0,5,0
Data_Analysis_Part_3.xlsx,brillBaseline_ELL_ELL:B36,3876,2,0,2,0
7980.xlsx,シート1:K3,2237,29,2,27,2
FM_Excel Homework.xlsx,Bonus:C10,325,4,0,1,0
whatsapp_edit.xlsx,whatsapp_edit:A41,458,8,0,6,0
工作簿1-20181122140451041.xlsx,不良明细:CEA5,324,1,0,1,0
BIM_물량집계 자동화 산출기준표_rC(20210809).xlsx,Gutters:Q49,266,7,0,7,0
Stone - Chargeback Challenge.xlsx,Dados:B22186,534,1,1,1,1
工作簿1-20181122161459097.xlsx,不良明细:CEA5,314,1,0,1,0
LAUNCH_MESpcport_Revenue_MC.xlsx,Maine Spaceport Rev. Projection:E26,6354,24,0,20,0
dang ky kh.xlsx,CHINH SUA TTKH:N13,266,4,0,4,0
Solution_DataToClean - Kaggle.xlsx,Solution_DataToClean - Kaggle:B2,359,1,0,1,0
monitoring_v4_2020-04-07.xlsx,Sheet1:F3421,918,1,0,1,0
Fact2Sheet_Corona_20200626.xlsx,ComparisonInf:F2,1631,1,0,1,0
đơn hàng.xlsx,03-04:A133,223,1,0,1,0
blocc2.91 10th Mar 13_37.xlsx,LocationAdj:K21,142,12,0,12,0
ExcelHomework.xlsx,Bonus %Success vs Amount:D5,226,4,0,1,0
Automation_excel_work.xlsx,재정렬-회전변환:I5,2045,64,0,63,0
勃泰增建廠房.xlsx,估算:C8573,894,1,0,1,0
2.01_-_high_risk.xlsx,Checker:B50,90,6,0,6,0
POWER POINT.xlsx,2:F41,293,12,1,12,1
Tio Cash Master 0150 Factors.xlsx,0150 01 factors:F6,276,1,0,1,0
PredictingaBankingCustomer.xlsx,Testdata:V44,118,3,0,3,0
Start Year Capacities.xlsx,Form 860 2018:L3,1437,1,0,1,0
BOM_Formula_final.xlsx,Sheet1:B10,99,2,0,2,0
Ias34Ep.xlsx,LNM34EP－複製 (2):E7224,1930,1,0,1,0
Kick Starter Dataset Breakdown.xlsx,Bonus 1:D3,134,4,0,1,0
Calculations.eng.xlsx,Distance heading target _octave:C22,147,4,0,3,0
표점_계산기_배포용_Beta_version.xlsx,표점 계산기:BZ7,787,20,0,7,0
final assessment.xlsx,Data:O42,204,6,0,6,0
2019-06-15-0811_empty_racir.xlsx,Measurements:D13,783,20,1,5,1
工作簿1-20181122160355407.xlsx,不良明细:CEA5,263,1,0,1,0
bd_perfiles_7M_plateau.xlsx,bd_perfil:D634,665,3,0,2,0
viz.xlsx,viz:G5725,566,2,0,1,0
relacao_geral_-_vodanet_-_17-04-2013.xlsx,Faturamento:H391,180,1,0,1,0
GESTION_DE_LLAMADAS_BASE_58709_AL_28-11.xlsx,Hoja2:D14,314,3,0,2,0
Gilchrist & Cowan 2014_Experiment 1 data.xlsx,Raw Data_Experiment1:I1242,269,1,0,1,0
SAM-0.2 OR5x100-0.25_9 dataset analysis.xlsx,State026:B47,810,6,0,1,0
metro.xlsx,Sheet7:A3,1140,26,0,25,0
caldata.xlsx,Analysis for cur32:C2340,257,19,0,15,0
211018 BTC 2012년부터 변동성 돌파 확인.xlsx,BTC_USD Bitfinex Historical Dat:E2,1832,12,0,10,0
dataset_emotion3_ver2.xlsx,Sheet1:B54935,395,1,0,1,0
❤考勤登记表2015年9月 更新.xlsx,每天:E1,3755,10,0,6,0
1_Clean_Original_Intersection_Car_only.xlsx,Crossing-by_DRM2403:H17530,1407,3,0,2,0
skips_pop_2019.xlsx,skips_pop_2019:D43131,621,1,0,1,0
poisson calc_20212022_olddata.xlsx,fixture:M1288,4826,2,0,2,0
Marseille entrées 1762.xlsx,Sortie:L952,149,3,0,2,0
测试-30000.xlsx,Sheet2:A1,8334,35,0,35,0
工作簿1-20181122143030504.xlsx,不良明细:CEA5,262,1,0,1,0
30380.xlsx,14-09-17:O7,141,3,0,3,0
30daysback-answer.xlsx,result:A12,127,4,0,3,0
Test_01.xlsx,Diagramme:V1285,927,8,0,5,0
benchmark_AMP_models.xlsx,calculation_main:E3,338,4,0,3,0
СВОДНАЯ_ТАБЛИЦА_ДАННЫХ_2.xlsx,ВЕТЕР_класт:A4,265,15,0,14,0
Datos municipios.xlsx,tam&dens-mun:A1974,290,2,0,1,0
工作簿1 - 副本-20181126093926001.xlsx,不良明细:CEA5,260,1,0,1,0
subset3-tally.xlsx,tally:D898,63,1,0,1,0
blocc2.91 10th Mar 06_25.xlsx,LocationAdj:K12,132,19,0,19,0
Excel-Challenge HW.xlsx,Dataset:D68,230,1,0,1,0
Ventas mar 2020.xlsx,Ventas marzo 2020:T49,277,14,0,14,0
1801-1820班高一期考（2）成绩统计表20190708.xlsx,总表:I83,150,14,0,14,0
SAM-0.2 OR5x100-0.50_6 dataset analysis.xlsx,State026:B47,943,6,0,1,0
StarterBook-Excel-Homework (version 1).xlsx,Kickstarter Table:I662,228,1,0,1,0
W23703-118.xlsx,Sheet1:D2,794,4,0,4,0
052018_Performance vs Target tracking_ENT.xlsx,Playback:AK54,387,131,2,129,2
VIL-2014-07.xlsx,JULY 22:Q10,136,14,0,14,0
工作簿1 - 副本-20181123111830856.xlsx,不良明细:CEA5,264,1,0,1,0
ACL_bleu_abs-sysA-wstA_con_stem_stop.xlsx,BLEU-2:C36,232,9,0,9,0
relacao_geral_-_vodanet_-_08-04-2014.xlsx,Anatel:N1213,238,1,0,1,0
Plotting_data.xlsx,Sheet2:K45,481,2,0,2,0
Kickstarter_Challenge_submit.xlsx,Kickstarter:J1820,177,2,0,2,0
Sample - Superstore_NovikovAV.xlsx,Orders:U3414,246,1,0,1,0
GIS开挖区域.xlsx,路线:A838,140,1,0,1,0
ipl_batting (2).xlsx,ipl_batting:A7474,159,1,0,1,0
NCSP Lat.xlsx,Taul1:C1110,4013,8,0,2,0
Dataset 1 - RAWS and Veer and Upflow - 01.xlsx,Levels:C3,1384,31,0,29,0
experiment results.xlsx,routers_data_process:G111,286,9,1,9,1
5C4-005-A Minex 2015-10-21 Noise Charts 1-18GHz.xlsx,X1:E13,680,7,0,4,0
teeeest.xlsx,18:BI5,48444,1995,38,1994,39
evaluate_score_Model_seq2seq_attention.xlsx,Sheet1:E13552,689,2,0,1,0
设计思考.xlsx,三国志参考:E3,1488,11,0,4,0
pin-BARNES.out-none-Thu-Jul-11-10-53-18-2013--.xlsx,pin-BARNES.out-none-Thu-Jul-11-:B24,604,7,0,5,0
VIL-2015-02.xlsx,FEB 7:Q15,134,8,0,8,0
8c20-1.xlsx,真实应力应变 -R-O model:B374,101,13,0,5,0
قلعة-سنان.xlsx,المشاريع:A3,805,1,0,1,0
St. Vincent Mercy Hospital.xlsx,CPT:K941,63,2,0,1,0
Movable.exclosure.data.RAW.xlsx,Exclosure.data.biomass:N272,107,1,0,1,0
2019-06-15-0826_cyperidium_japonicum.xlsx,Measurements:C11,817,17,0,6,0
933b1e1d-a18e-435e-85ab-621f0be9d323.xlsx,Sheet1:BA5630,1206,2,0,1,0
W1GS66030-10.xlsx,Sheet1:C2,756,4,0,4,0
emissions_reduction_master_sheet.xlsx,SecAgg:A422,120,1,0,1,0
HistoricalQuotes.xlsx,Zions10Years:B38,980,51,0,40,0
صفاقس.xlsx,المشاريع:A3,799,1,0,1,0
detil_pengasuhan.xlsx,detil_pengasuhan:A2,229,1,0,1,0
Model Input Document Satisloh V1.2 3BX- CPQ.xlsx,Configuration:E5,70,1,0,1,0
data-1-1-3-StarterBook2nd go 2.xlsx,Descriptive Statistics Plays:B11,136,1,0,1,0
nl2019_wind_inland.xlsx,Onshore:A5,1521,1,0,1,0
myFile.xlsx,allresults:H23809,7947,2,0,2,0
AirQualityUCI3.xlsx,AirQualityUCI:B701,138,1,0,1,0
AirportIq5010_export_1614978942044.xlsx,data:B19136,411,1,0,1,0
SchedulamaticJulyB.xlsx,Classes:H32,141,9,0,5,0
Bank Term Deposit Subscription Report.xlsx,Report:D288,299,4,0,4,0
Sequoyah_Coopers Excel Homework 1.xlsx,Sheet1:N3446,346,1,0,1,0
naiveBayesFinal.xlsx,Bayes Theorem:O5280,2239,10,0,1,0
SYNTHESE UKRAINE 2016 V30 11 2017.xlsx,Donetsk:P191,2923,498,8,498,8
kickstarter1.xlsx,Kickstarter :J473,160,2,0,2,0
GRE - Hubbart Elementary_Threecocalcs 0_5_2.xlsx,2-Quote Inputs:F36,2076,22,0,19,0
resultats.xlsx,test:E35,1127,13,0,13,0
WebAssembly Security.xlsx,Topics by Category:AI13,248,3,0,2,0
REPORT T06 - 2018.xlsx,Rpt:BC437,7962,63,1,58,1
controle-de-estoque.xlsx,Saidas:C1074,166,1,0,1,0
msme_data_with_notes.xlsx,Puerto Rico:C13,930,7,0,4,0
VIL-2016-08.xlsx,AUG 26:Q14,134,8,0,8,0
bdflows.xlsx,annual_baseflowdominent:P6634,1888,2,0,2,0
Whatsapp reporting database v0.xlsx,Sheet1:D633,157,2,0,2,0
pollutionData204273.xlsx,pollutionData204273.csv:A7,135,1,0,1,0
REMISIONES-- E N E R O         --- 2 0 1 6.xlsx,REM OBRADOR :D112,3738,3,0,3,0
InvestorsReport-JetTokenIncorporated-20200927144102.xlsx,Active Investors:L5135,752,3,0,1,0
data-1-1-3-StarterBook_git.xlsx,Failed US Photobooks:E5,155,1,0,1,0
Community Crime 2016.xlsx,2016:S1,91,455,2,1,2
